Customer ID,Age,Gender,Tenure (Years),Region,Monthly Data Usage (MB),Call Duration (Minutes),SMS Sent,M-Pesa Transactions,Customer Service Interactions,Subscription Type,Churn Indicator,Last Month Data Usage (MB),Second Last Month Data Usage (MB),Third Last Month Data Usage (MB),Last Month Call Duration (Minutes),Second Last Month Call Duration (Minutes),Third Last Month Call Duration (Minutes),Last Month SMS Sent,Second Last Month SMS Sent,Third Last Month SMS Sent,Promotions,Payment Method,Data Rate per MB,Call Rate per Minute,SMS Rate per Message,Churn History,Engagement Score,Avg Monthly Data Usage (MB),Avg Call Duration (Minutes),Avg SMS Sent,Monthly Spend,Previous Churn,Churn Probability,Tenure (Months),Customer Interaction Ratio,Region Encoding,Gender Encoding,Promotions Received,High Churn Region
CUST0618,54,Female,6,Nairobi,1180,190,393,37,10,Prepaid,0,6107,7176,2728,991,165,864,184,389,52,0,Credit Card,0.05,0.02,0.01,1,1800,5337.0,673.3333333333334,208.33333333333334,66.73,1,0.5,72,0.1388888888888889,2,0,0,0
CUST0619,26,Female,10,Nakuru,3024,421,109,13,2,Prepaid,1,3702,2696,9304,752,651,529,104,337,178,5,Cash,0.05,0.02,0.01,0,3567,5234.0,644.0,206.33333333333334,160.71,0,0.5,120,0.016666666666666666,3,0,1,0
CUST0620,41,Male,4,Kisumu,2620,119,333,135,6,Prepaid,0,3287,8666,9388,922,202,684,146,300,420,3,Cash,0.05,0.02,0.01,1,3207,7113.666666666667,602.6666666666666,288.6666666666667,136.71,1,0.5,48,0.125,0,1,1,0
CUST0621,52,Female,5,Nakuru,5760,219,356,90,0,Prepaid,0,2710,9346,7246,831,495,476,220,382,239,4,Cash,0.05,0.02,0.01,0,6425,6434.0,600.6666666666666,280.3333333333333,295.94,0,0.0,60,0.0,3,0,1,0
CUST0622,66,Female,9,Nakuru,4857,52,145,53,0,Prepaid,1,9730,6550,6891,769,755,351,313,341,136,5,Debit Card,0.05,0.02,0.01,1,5107,7723.666666666667,625.0,263.3333333333333,245.34,1,1.0,108,0.0,3,0,1,0
CUST0623,52,Female,7,Nakuru,1863,733,215,129,8,Postpaid,0,7899,5150,9929,620,624,544,350,114,254,0,Mobile Money,0.05,0.02,0.01,1,2940,7659.333333333333,596.0,239.33333333333334,109.96000000000001,1,0.5,84,0.09523809523809523,3,0,0,0
CUST0624,65,Female,10,Mombasa,2792,450,397,100,7,Prepaid,0,6838,8984,2906,767,467,772,373,166,475,0,Mobile Money,0.05,0.02,0.01,0,3739,6242.666666666667,668.6666666666666,338.0,152.57,0,0.0,120,0.058333333333333334,1,0,0,0
CUST0625,53,Male,9,Nairobi,2038,411,161,88,2,Postpaid,0,9233,5026,8940,992,712,209,5,434,223,3,Cash,0.05,0.02,0.01,0,2698,7733.0,637.6666666666666,220.66666666666666,111.73,0,0.0,108,0.018518518518518517,2,1,1,0
CUST0626,35,Male,7,Nairobi,3908,642,127,55,5,Prepaid,0,858,4912,1137,793,384,495,259,264,179,1,Mobile Money,0.05,0.02,0.01,1,4732,2302.3333333333335,557.3333333333334,234.0,209.51000000000002,1,0.5,84,0.05952380952380952,2,1,1,0
CUST0627,66,Female,1,Mombasa,8242,236,313,93,10,Postpaid,0,1349,5943,8590,219,313,894,298,226,181,0,Debit Card,0.05,0.02,0.01,0,8884,5294.0,475.3333333333333,235.0,419.95000000000005,0,0.0,12,0.8333333333333334,1,0,0,0
CUST0628,56,Male,8,Mombasa,9252,757,331,92,2,Postpaid,0,7998,9287,1449,594,770,841,348,150,258,2,Mobile Money,0.05,0.02,0.01,0,10432,6244.666666666667,735.0,252.0,481.05,0,0.0,96,0.020833333333333332,1,1,1,0
CUST0629,49,Male,4,Nairobi,9791,737,149,83,3,Postpaid,1,5022,3093,4087,106,254,381,41,267,242,2,Credit Card,0.05,0.02,0.01,1,10760,4067.3333333333335,247.0,183.33333333333334,505.78000000000003,1,1.0,48,0.0625,2,1,1,0
CUST0630,41,Male,3,Nakuru,2403,719,453,84,0,Postpaid,0,3044,9607,1611,580,958,675,258,115,95,4,Debit Card,0.05,0.02,0.01,1,3659,4754.0,737.6666666666666,156.0,139.06,1,0.5,36,0.0,3,1,1,0
CUST0631,40,Female,7,Kisumu,674,405,35,188,4,Prepaid,0,2331,7352,8867,608,916,480,384,87,196,0,Mobile Money,0.05,0.02,0.01,0,1302,6183.333333333333,668.0,222.33333333333334,42.150000000000006,0,0.0,84,0.047619047619047616,0,0,0,0
CUST0632,49,Female,3,Kisumu,2730,607,172,21,0,Prepaid,0,1972,7129,1222,723,22,918,491,317,391,4,Mobile Money,0.05,0.02,0.01,0,3530,3441.0,554.3333333333334,399.6666666666667,150.35999999999999,0,0.0,36,0.0,0,0,1,0
CUST0633,54,Female,8,Kisumu,4787,421,419,34,0,Prepaid,0,829,4369,4342,285,904,935,438,241,13,0,Debit Card,0.05,0.02,0.01,1,5661,3180.0,708.0,230.66666666666666,251.96,1,0.5,96,0.0,0,0,0,0
CUST0634,29,Male,6,Nakuru,4660,711,21,15,9,Prepaid,0,6351,8471,4174,748,757,4,270,359,119,3,Mobile Money,0.05,0.02,0.01,1,5407,6332.0,503.0,249.33333333333334,247.43,1,0.5,72,0.125,3,1,1,0
CUST0635,66,Female,5,Nairobi,7606,246,205,49,10,Postpaid,0,7532,9667,5366,7,338,33,46,328,386,5,Mobile Money,0.05,0.02,0.01,1,8106,7521.666666666667,126.0,253.33333333333334,387.27000000000004,1,0.5,60,0.16666666666666666,2,0,1,0
CUST0636,30,Female,4,Mombasa,3671,71,126,121,10,Postpaid,1,5766,9767,1202,805,492,791,84,332,407,0,Cash,0.05,0.02,0.01,1,3989,5578.333333333333,696.0,274.3333333333333,186.23,1,1.0,48,0.20833333333333334,1,0,0,0
CUST0637,40,Male,8,Nairobi,2067,829,335,127,6,Postpaid,1,4854,8322,2628,188,822,144,173,39,268,1,Credit Card,0.05,0.02,0.01,1,3358,5268.0,384.6666666666667,160.0,123.28,1,1.0,96,0.0625,2,1,1,0
CUST0638,42,Female,8,Nakuru,1651,184,444,112,5,Prepaid,1,6935,3489,9618,80,510,350,57,181,170,2,Debit Card,0.05,0.02,0.01,1,2391,6680.666666666667,313.3333333333333,136.0,90.67000000000002,1,1.0,96,0.052083333333333336,3,0,1,0
CUST0639,52,Female,1,Mombasa,8119,5,355,170,1,Postpaid,1,8478,7562,4733,107,365,582,478,489,412,3,Cash,0.05,0.02,0.01,1,8649,6924.333333333333,351.3333333333333,459.6666666666667,409.6000000000001,1,1.0,12,0.08333333333333333,1,0,1,0
CUST0640,58,Male,9,Nakuru,6533,205,439,16,10,Prepaid,0,4738,5840,3017,320,371,464,198,208,71,5,Mobile Money,0.05,0.02,0.01,1,7193,4531.666666666667,385.0,159.0,335.14000000000004,1,0.5,108,0.09259259259259259,3,1,1,0
CUST0641,47,Male,5,Kisumu,9060,543,216,79,1,Postpaid,1,6612,4323,1649,578,914,347,208,390,178,5,Debit Card,0.05,0.02,0.01,0,9898,4194.666666666667,613.0,258.6666666666667,466.02000000000004,0,0.5,60,0.016666666666666666,0,1,1,0
CUST0642,34,Male,4,Kisumu,5446,610,95,185,10,Postpaid,0,5222,4432,2378,685,829,741,247,272,169,2,Debit Card,0.05,0.02,0.01,0,6336,4010.6666666666665,751.6666666666666,229.33333333333334,285.45,0,0.0,48,0.20833333333333334,0,1,1,0
CUST0643,66,Female,6,Nakuru,8734,905,416,129,6,Postpaid,0,1888,9054,9945,345,598,124,210,118,158,5,Credit Card,0.05,0.02,0.01,0,10184,6962.333333333333,355.6666666666667,162.0,458.9600000000001,0,0.0,72,0.08333333333333333,3,0,1,0
CUST0644,37,Female,6,Mombasa,2407,386,428,131,0,Postpaid,0,4685,2929,809,862,218,789,38,381,446,4,Credit Card,0.05,0.02,0.01,1,3352,2807.6666666666665,623.0,288.3333333333333,132.35000000000002,1,0.5,72,0.0,1,0,1,0
CUST0645,65,Female,2,Mombasa,3990,767,163,84,1,Postpaid,0,9411,7944,4452,327,474,270,251,433,153,3,Debit Card,0.05,0.02,0.01,0,5004,7269.0,357.0,279.0,216.47,0,0.0,24,0.041666666666666664,1,0,1,0
CUST0646,42,Male,8,Nairobi,3035,698,147,166,7,Prepaid,0,3735,7647,8228,554,422,356,130,23,401,1,Credit Card,0.05,0.02,0.01,1,4046,6536.666666666667,444.0,184.66666666666666,167.18,1,0.5,96,0.07291666666666667,2,1,1,0
CUST0647,39,Male,7,Kisumu,4673,75,17,93,5,Postpaid,1,5076,8131,3549,698,355,526,413,257,81,2,Credit Card,0.05,0.02,0.01,0,4858,5585.333333333333,526.3333333333334,250.33333333333334,235.32,0,0.5,84,0.05952380952380952,0,1,1,0
CUST0648,30,Female,1,Nairobi,1793,176,293,133,1,Prepaid,0,1600,4098,6266,301,459,753,290,482,56,0,Mobile Money,0.05,0.02,0.01,1,2395,3988.0,504.3333333333333,276.0,96.10000000000001,1,0.5,12,0.08333333333333333,2,0,0,0
CUST0649,36,Female,5,Nairobi,5269,826,194,80,6,Prepaid,0,9364,4829,6912,199,502,497,249,91,6,0,Credit Card,0.05,0.02,0.01,1,6369,7035.0,399.3333333333333,115.33333333333333,281.90999999999997,1,0.5,60,0.1,2,0,0,0
CUST0650,66,Male,6,Nakuru,5296,798,150,68,3,Prepaid,0,9208,7218,5365,892,26,152,440,466,111,0,Credit Card,0.05,0.02,0.01,0,6312,7263.666666666667,356.6666666666667,339.0,282.26,0,0.0,72,0.041666666666666664,3,1,0,0
CUST0651,53,Male,4,Nakuru,7371,348,479,68,1,Prepaid,0,3032,8718,515,418,941,52,412,160,485,3,Cash,0.05,0.02,0.01,1,8266,4088.3333333333335,470.3333333333333,352.3333333333333,380.3,1,0.5,48,0.020833333333333332,3,1,1,0
CUST0652,29,Male,2,Nairobi,3472,254,364,147,5,Prepaid,0,8270,592,1105,38,801,148,433,148,47,1,Mobile Money,0.05,0.02,0.01,0,4237,3322.3333333333335,329.0,209.33333333333334,182.32000000000002,0,0.0,24,0.20833333333333334,2,1,1,0
CUST0653,58,Male,4,Kisumu,4422,836,122,191,10,Prepaid,0,4170,9000,5408,731,800,502,445,116,79,5,Mobile Money,0.05,0.02,0.01,0,5571,6192.666666666667,677.6666666666666,213.33333333333334,239.04000000000002,0,0.0,48,0.20833333333333334,0,1,1,0
CUST0654,36,Female,1,Nakuru,5497,701,399,15,8,Prepaid,0,1281,551,8506,306,859,869,51,457,374,1,Debit Card,0.05,0.02,0.01,0,6612,3446.0,678.0,294.0,292.86,0,0.0,12,0.6666666666666666,3,0,1,0
CUST0655,29,Male,7,Nairobi,7532,307,186,50,10,Prepaid,0,4023,818,9586,3,222,449,373,52,375,1,Credit Card,0.05,0.02,0.01,0,8075,4809.0,224.66666666666666,266.6666666666667,384.6,0,0.0,84,0.11904761904761904,2,1,1,0
CUST0656,26,Female,2,Nairobi,1492,344,452,104,8,Postpaid,0,6631,6188,6912,632,863,218,13,301,315,2,Cash,0.05,0.02,0.01,0,2392,6577.0,571.0,209.66666666666666,86.0,0,0.0,24,0.3333333333333333,2,0,1,0
CUST0657,24,Female,2,Nairobi,8612,126,451,164,7,Postpaid,0,5282,7518,9105,847,689,624,418,44,32,3,Cash,0.05,0.02,0.01,0,9353,7301.666666666667,720.0,164.66666666666666,437.63,0,0.0,24,0.2916666666666667,2,0,1,0
CUST0658,45,Female,9,Nairobi,5787,936,148,200,2,Prepaid,0,5495,7710,4620,76,147,799,155,264,114,0,Mobile Money,0.05,0.02,0.01,0,7071,5941.666666666667,340.6666666666667,177.66666666666666,309.55000000000007,0,0.0,108,0.018518518518518517,2,0,0,0
CUST0659,31,Male,5,Nairobi,2740,286,103,196,2,Prepaid,0,2001,4456,9007,467,423,276,441,485,383,2,Credit Card,0.05,0.02,0.01,0,3325,5154.666666666667,388.6666666666667,436.3333333333333,143.75,0,0.0,60,0.03333333333333333,2,1,1,0
CUST0660,48,Male,2,Nairobi,1976,765,242,169,1,Prepaid,0,3580,6557,5166,178,738,451,29,261,2,5,Cash,0.05,0.02,0.01,0,3152,5101.0,455.6666666666667,97.33333333333333,116.52000000000001,0,0.0,24,0.041666666666666664,2,1,1,0
CUST0661,69,Male,9,Nakuru,6926,724,461,184,4,Postpaid,0,9768,7375,5320,644,350,427,89,306,485,1,Debit Card,0.05,0.02,0.01,1,8295,7487.666666666667,473.6666666666667,293.3333333333333,365.39000000000004,1,0.5,108,0.037037037037037035,3,1,1,0
CUST0662,36,Male,9,Kisumu,889,761,230,65,3,Postpaid,0,9792,4931,8335,822,185,82,390,500,3,0,Credit Card,0.05,0.02,0.01,1,1945,7686.0,363.0,297.6666666666667,61.97,1,0.5,108,0.027777777777777776,0,1,0,0
CUST0663,64,Female,1,Nairobi,1499,595,478,8,6,Prepaid,0,1002,2025,2349,740,414,961,166,233,355,3,Credit Card,0.05,0.02,0.01,0,2580,1792.0,705.0,251.33333333333334,91.63000000000001,0,0.0,12,0.5,2,0,1,0
CUST0664,33,Male,3,Mombasa,2355,486,205,106,3,Prepaid,0,4385,7543,2453,275,805,217,350,374,259,4,Credit Card,0.05,0.02,0.01,1,3152,4793.666666666667,432.3333333333333,327.6666666666667,129.52,1,0.5,36,0.08333333333333333,1,1,1,0
CUST0665,70,Male,4,Nakuru,8625,382,197,99,8,Postpaid,0,8509,1778,9080,151,981,737,68,34,41,1,Cash,0.05,0.02,0.01,1,9303,6455.666666666667,623.0,47.666666666666664,440.86,1,0.5,48,0.16666666666666666,3,1,1,0
CUST0666,22,Female,7,Nakuru,9350,405,395,85,1,Postpaid,0,1123,9205,3269,163,428,781,162,337,8,1,Mobile Money,0.05,0.02,0.01,0,10235,4532.333333333333,457.3333333333333,169.0,479.55,0,0.0,84,0.011904761904761904,3,0,1,0
CUST0667,52,Male,10,Nairobi,3263,387,399,63,10,Prepaid,0,1550,6625,3546,289,40,526,241,436,487,1,Mobile Money,0.05,0.02,0.01,0,4112,3907.0,285.0,388.0,174.88000000000002,0,0.0,120,0.08333333333333333,2,1,1,0
CUST0668,29,Female,4,Nakuru,4163,524,336,21,5,Prepaid,1,7885,8374,8094,377,904,403,494,402,306,1,Debit Card,0.05,0.02,0.01,1,5044,8117.666666666667,561.3333333333334,400.6666666666667,221.99,1,1.0,48,0.10416666666666667,3,0,1,0
CUST0669,42,Female,2,Nairobi,5486,556,492,161,6,Prepaid,1,6581,7400,7340,620,392,289,382,196,144,0,Cash,0.05,0.02,0.01,0,6695,7107.0,433.6666666666667,240.66666666666666,290.34000000000003,0,0.5,24,0.25,2,0,0,0
CUST0670,69,Female,7,Kisumu,1981,638,86,182,3,Prepaid,0,5984,3000,5566,637,702,419,51,24,400,3,Credit Card,0.05,0.02,0.01,0,2887,4850.0,586.0,158.33333333333334,112.67000000000002,0,0.0,84,0.03571428571428571,0,0,1,0
CUST0671,38,Female,6,Kisumu,7756,937,141,156,5,Postpaid,0,4272,3964,2915,751,78,338,141,394,96,2,Debit Card,0.05,0.02,0.01,0,8990,3717.0,389.0,210.33333333333334,407.95000000000005,0,0.0,72,0.06944444444444445,0,0,1,0
CUST0672,53,Female,3,Nakuru,4231,625,316,165,6,Postpaid,0,4416,2759,2889,309,716,776,62,201,275,0,Debit Card,0.05,0.02,0.01,1,5337,3354.6666666666665,600.3333333333334,179.33333333333334,227.21,1,0.5,36,0.16666666666666666,3,0,0,0
CUST0673,70,Female,6,Nakuru,7762,944,198,109,3,Prepaid,1,4518,7996,6424,929,895,710,291,272,141,3,Mobile Money,0.05,0.02,0.01,0,9013,6312.666666666667,844.6666666666666,234.66666666666666,408.96000000000004,0,0.5,72,0.041666666666666664,3,0,1,0
CUST0674,40,Female,6,Mombasa,951,275,45,96,7,Prepaid,1,1829,3159,8995,978,789,669,90,35,277,2,Credit Card,0.05,0.02,0.01,1,1367,4661.0,812.0,134.0,53.50000000000001,1,1.0,72,0.09722222222222222,1,0,1,0
CUST0675,33,Female,5,Nakuru,3593,499,287,17,8,Prepaid,0,4614,755,1263,912,783,844,151,473,435,1,Credit Card,0.05,0.02,0.01,0,4396,2210.6666666666665,846.3333333333334,353.0,192.5,0,0.0,60,0.13333333333333333,3,0,1,0
CUST0676,56,Male,4,Mombasa,1382,716,14,70,0,Postpaid,1,3867,2002,8041,388,543,986,423,222,26,3,Cash,0.05,0.02,0.01,0,2182,4636.666666666667,639.0,223.66666666666666,83.56000000000002,0,0.5,48,0.0,1,1,1,0
CUST0677,62,Male,10,Kisumu,4908,336,43,192,6,Prepaid,0,8595,5156,1315,856,449,958,156,351,42,1,Cash,0.05,0.02,0.01,1,5479,5022.0,754.3333333333334,183.0,252.55,1,0.5,120,0.05,0,1,1,0
CUST0678,70,Male,1,Kisumu,4568,949,400,126,8,Prepaid,0,5641,5930,6755,657,473,418,308,276,130,3,Cash,0.05,0.02,0.01,0,6043,6108.666666666667,516.0,238.0,251.38,0,0.0,12,0.6666666666666666,0,1,1,0
CUST0679,59,Male,10,Nairobi,3777,931,168,96,9,Prepaid,0,4451,9098,1377,763,141,908,364,17,215,5,Debit Card,0.05,0.02,0.01,1,4972,4975.333333333333,604.0,198.66666666666666,209.15000000000003,1,0.5,120,0.075,2,1,1,0
CUST0680,56,Female,6,Kisumu,9066,480,309,0,4,Postpaid,0,5584,3676,7673,182,250,206,149,187,93,4,Credit Card,0.05,0.02,0.01,1,9855,5644.333333333333,212.66666666666666,143.0,465.99,1,0.5,72,0.05555555555555555,0,0,1,0
CUST0681,31,Male,2,Mombasa,8451,896,494,131,1,Prepaid,1,2073,2360,7573,820,293,685,327,401,7,1,Mobile Money,0.05,0.02,0.01,0,9972,4002.0,599.3333333333334,245.0,445.41,0,0.5,24,0.041666666666666664,1,1,1,0
CUST0682,48,Female,3,Nakuru,5190,910,43,3,9,Postpaid,0,3134,6658,5298,305,609,695,270,256,85,1,Debit Card,0.05,0.02,0.01,0,6146,5030.0,536.3333333333334,203.66666666666666,278.13,0,0.0,36,0.25,3,0,1,0
CUST0683,22,Male,8,Nairobi,5095,972,97,124,5,Prepaid,0,3268,6306,7489,71,135,264,368,141,344,1,Debit Card,0.05,0.02,0.01,1,6288,5687.666666666667,156.66666666666666,284.3333333333333,275.16,1,0.5,96,0.052083333333333336,2,1,1,0
CUST0684,52,Male,10,Mombasa,5059,272,260,81,6,Prepaid,1,5802,4854,5539,218,483,982,68,135,137,5,Mobile Money,0.05,0.02,0.01,1,5672,5398.333333333333,561.0,113.33333333333333,260.99000000000007,1,1.0,120,0.05,1,1,1,0
CUST0685,40,Male,6,Nakuru,7791,919,108,26,1,Prepaid,1,6750,1222,6824,718,788,757,115,449,368,0,Mobile Money,0.05,0.02,0.01,0,8844,4932.0,754.3333333333334,310.6666666666667,409.01,0,0.5,72,0.013888888888888888,3,1,0,0
CUST0686,46,Female,3,Nairobi,8660,57,282,170,1,Postpaid,0,1711,8079,9895,172,311,35,191,306,412,2,Cash,0.05,0.02,0.01,0,9169,6561.666666666667,172.66666666666666,303.0,436.96,0,0.0,36,0.027777777777777776,2,0,1,0
CUST0687,60,Male,7,Kisumu,612,327,371,58,9,Prepaid,0,9467,9974,3323,652,813,372,3,78,423,1,Mobile Money,0.05,0.02,0.01,0,1368,7588.0,612.3333333333334,168.0,40.85,0,0.0,84,0.10714285714285714,0,1,1,0
CUST0688,28,Female,4,Mombasa,5631,730,342,31,9,Prepaid,0,6455,1113,5787,271,554,487,74,443,245,1,Mobile Money,0.05,0.02,0.01,0,6734,4451.666666666667,437.3333333333333,254.0,299.57000000000005,0,0.0,48,0.1875,1,0,1,0
CUST0689,35,Female,9,Nakuru,3697,108,103,160,0,Postpaid,0,1660,3831,3785,725,631,258,401,417,448,0,Mobile Money,0.05,0.02,0.01,0,4068,3092.0,538.0,422.0,188.04000000000002,0,0.0,108,0.0,3,0,0,0
CUST0690,64,Male,5,Nairobi,639,278,255,27,3,Postpaid,1,6477,6290,7933,467,731,993,297,291,499,0,Mobile Money,0.05,0.02,0.01,1,1199,6900.0,730.3333333333334,362.3333333333333,40.06,1,1.0,60,0.05,2,1,0,0
CUST0691,29,Male,3,Nairobi,1924,685,378,105,6,Postpaid,1,7541,3616,6674,268,45,530,240,61,20,4,Cash,0.05,0.02,0.01,1,3092,5943.666666666667,281.0,107.0,113.68,1,1.0,36,0.16666666666666666,2,1,1,0
CUST0692,26,Male,2,Kisumu,3449,327,205,104,8,Prepaid,0,2883,9504,5326,19,235,923,29,128,486,3,Debit Card,0.05,0.02,0.01,1,4085,5904.333333333333,392.3333333333333,214.33333333333334,181.04000000000002,1,0.5,24,0.3333333333333333,0,1,1,0
CUST0693,27,Female,2,Nakuru,3668,775,334,182,2,Postpaid,0,6376,830,4164,577,47,22,142,498,407,1,Credit Card,0.05,0.02,0.01,1,4959,3790.0,215.33333333333334,349.0,202.24,1,0.5,24,0.08333333333333333,3,0,1,0
CUST0694,61,Male,3,Kisumu,9208,314,42,187,10,Prepaid,0,4040,2712,997,994,197,103,325,340,456,3,Credit Card,0.05,0.02,0.01,0,9751,2583.0,431.3333333333333,373.6666666666667,467.1,0,0.0,36,0.2777777777777778,0,1,1,0
CUST0695,34,Female,2,Kisumu,6543,473,352,69,6,Postpaid,1,5135,9908,8141,814,83,240,182,297,443,0,Debit Card,0.05,0.02,0.01,1,7437,7728.0,379.0,307.3333333333333,340.13,1,1.0,24,0.25,0,0,0,0
CUST0696,55,Female,4,Nakuru,7489,110,244,61,6,Postpaid,0,1595,5993,5143,502,542,902,436,256,491,0,Credit Card,0.05,0.02,0.01,0,7904,4243.666666666667,648.6666666666666,394.3333333333333,379.09000000000003,0,0.0,48,0.125,3,0,0,0
CUST0697,24,Male,2,Nakuru,7736,698,286,33,6,Postpaid,0,6401,7732,5556,146,160,872,15,479,409,4,Credit Card,0.05,0.02,0.01,0,8753,6563.0,392.6666666666667,301.0,403.62,0,0.0,24,0.25,3,1,1,0
CUST0698,63,Male,10,Nakuru,6761,780,354,86,1,Prepaid,0,8715,6114,631,428,427,715,110,211,264,2,Debit Card,0.05,0.02,0.01,0,7981,5153.333333333333,523.3333333333334,195.0,357.19000000000005,0,0.0,120,0.008333333333333333,3,1,1,0
CUST0699,30,Female,9,Mombasa,1387,934,272,113,5,Prepaid,0,1579,6413,5943,164,70,252,359,53,147,5,Credit Card,0.05,0.02,0.01,0,2706,4645.0,162.0,186.33333333333334,90.75,0,0.0,108,0.046296296296296294,1,0,1,0
CUST0700,57,Female,2,Nakuru,3604,228,475,105,1,Prepaid,0,8870,6413,1357,889,519,141,200,174,183,5,Credit Card,0.05,0.02,0.01,0,4412,5546.666666666667,516.3333333333334,185.66666666666666,189.51000000000002,0,0.0,24,0.041666666666666664,3,0,1,0
CUST0701,59,Female,9,Nairobi,549,496,82,55,5,Prepaid,0,3347,6111,9212,309,968,813,106,99,226,5,Debit Card,0.05,0.02,0.01,1,1182,6223.333333333333,696.6666666666666,143.66666666666666,38.190000000000005,1,0.5,108,0.046296296296296294,2,0,1,0
CUST0702,26,Male,6,Kisumu,4451,155,109,112,9,Prepaid,1,2460,9932,8721,517,897,654,378,38,291,0,Credit Card,0.05,0.02,0.01,0,4827,7037.666666666667,689.3333333333334,235.66666666666666,226.74,0,0.5,72,0.125,0,1,0,0
CUST0703,67,Female,1,Mombasa,4060,472,437,12,2,Prepaid,1,1973,819,6647,13,912,450,161,413,489,1,Mobile Money,0.05,0.02,0.01,0,4981,3146.3333333333335,458.3333333333333,354.3333333333333,216.81,0,0.5,12,0.16666666666666666,1,0,1,0
CUST0704,44,Male,4,Nakuru,518,700,189,183,1,Prepaid,0,5388,8585,5104,131,51,782,282,262,35,4,Debit Card,0.05,0.02,0.01,0,1590,6359.0,321.3333333333333,193.0,41.790000000000006,0,0.0,48,0.020833333333333332,3,1,1,0
CUST0705,19,Female,1,Mombasa,5321,271,470,17,5,Prepaid,0,5479,4700,9952,853,44,306,268,149,245,2,Cash,0.05,0.02,0.01,1,6079,6710.333333333333,401.0,220.66666666666666,276.17,1,0.5,12,0.4166666666666667,1,0,1,0
CUST0706,22,Female,6,Nakuru,6840,886,287,181,1,Prepaid,0,1712,5291,2058,754,292,983,483,120,72,5,Credit Card,0.05,0.02,0.01,0,8194,3020.3333333333335,676.3333333333334,225.0,362.59000000000003,0,0.0,72,0.013888888888888888,3,0,1,0
CUST0707,46,Male,4,Mombasa,8558,1,423,112,4,Postpaid,0,6197,829,515,438,937,499,154,177,149,4,Cash,0.05,0.02,0.01,0,9094,2513.6666666666665,624.6666666666666,160.0,432.15000000000003,0,0.0,48,0.08333333333333333,1,1,1,0
CUST0708,54,Female,3,Kisumu,3106,757,396,170,1,Postpaid,0,9501,9351,4105,742,811,621,72,300,0,0,Credit Card,0.05,0.02,0.01,0,4429,7652.333333333333,724.6666666666666,124.0,174.4,0,0.0,36,0.027777777777777776,0,0,0,0
CUST0709,55,Male,3,Kisumu,8346,721,250,38,2,Prepaid,1,919,7242,2107,739,464,7,196,329,68,5,Mobile Money,0.05,0.02,0.01,1,9355,3422.6666666666665,403.3333333333333,197.66666666666666,434.22,1,1.0,36,0.05555555555555555,0,1,1,0
CUST0710,36,Male,9,Nairobi,9143,510,211,188,2,Prepaid,0,4159,5416,6435,673,884,68,242,119,456,2,Debit Card,0.05,0.02,0.01,0,10052,5336.666666666667,541.6666666666666,272.3333333333333,469.46000000000004,0,0.0,108,0.018518518518518517,2,1,1,0
CUST0711,25,Female,6,Nairobi,6932,912,290,169,5,Prepaid,0,5783,2293,2516,794,549,701,85,71,292,3,Cash,0.05,0.02,0.01,1,8303,3530.6666666666665,681.3333333333334,149.33333333333334,367.74,1,0.5,72,0.06944444444444445,2,0,1,0
CUST0712,65,Male,9,Nakuru,4265,285,132,78,5,Prepaid,1,9970,6957,4074,262,866,690,286,218,229,2,Debit Card,0.05,0.02,0.01,1,4760,7000.333333333333,606.0,244.33333333333334,220.26999999999998,1,1.0,108,0.046296296296296294,3,1,1,0
CUST0713,62,Male,5,Kisumu,2938,870,200,145,9,Postpaid,1,1840,8625,7774,642,379,574,258,393,210,1,Cash,0.05,0.02,0.01,0,4153,6079.666666666667,531.6666666666666,287.0,166.3,0,0.5,60,0.15,0,1,1,0
CUST0714,18,Female,2,Mombasa,6858,12,284,150,2,Postpaid,0,5637,6203,4291,942,742,67,285,397,71,5,Credit Card,0.05,0.02,0.01,1,7304,5377.0,583.6666666666666,251.0,345.98,1,0.5,24,0.08333333333333333,1,0,1,0
CUST0715,39,Male,8,Mombasa,8819,607,325,181,2,Prepaid,0,5689,6670,6906,224,477,717,148,301,489,5,Mobile Money,0.05,0.02,0.01,1,9932,6421.666666666667,472.6666666666667,312.6666666666667,456.34000000000003,1,0.5,96,0.020833333333333332,1,1,1,0
CUST0716,69,Male,5,Mombasa,6441,497,408,29,0,Postpaid,0,1861,7144,1588,257,261,911,354,122,362,3,Cash,0.05,0.02,0.01,0,7375,3531.0,476.3333333333333,279.3333333333333,336.07,0,0.0,60,0.0,1,1,1,0
CUST0717,34,Male,2,Nairobi,8144,732,94,97,6,Postpaid,0,1091,7920,1861,233,579,979,389,243,95,3,Cash,0.05,0.02,0.01,0,9067,3624.0,597.0,242.33333333333334,422.78000000000003,0,0.0,24,0.25,2,1,1,0
CUST0718,24,Female,4,Mombasa,5355,237,277,57,7,Prepaid,0,1026,4655,4973,335,178,407,475,373,396,5,Mobile Money,0.05,0.02,0.01,0,5926,3551.3333333333335,306.6666666666667,414.6666666666667,275.26,0,0.0,48,0.14583333333333334,1,0,1,0
CUST0719,42,Male,9,Nairobi,7047,93,449,195,1,Prepaid,0,8355,8911,5794,408,356,517,415,74,83,1,Mobile Money,0.05,0.02,0.01,0,7784,7686.666666666667,427.0,190.66666666666666,358.70000000000005,0,0.0,108,0.009259259259259259,2,1,1,0
